contrast,energy,homogeneity,correlation,lbp_mean,lbp_std,label
9.466024900800049,0.06234189401287513,0.5514661380256209,0.9937145641840882,5.3077392578125,2.1718241150473054,CGA
9.466024900800049,0.06234189401287513,0.5514661380256209,0.9937145641840882,5.3077392578125,2.1718241150473054,CGA
11.631758982268238,0.05796639503705795,0.5163807817308118,0.9922739501290188,5.2825927734375,2.279478061015482,CGA
11.631758982268238,0.05796639503705795,0.5163807817308118,0.9922739501290188,5.2825927734375,2.279478061015482,CGA
7.465573462397039,0.06416838576537094,0.5491054655769214,0.9942539429176498,5.36151123046875,2.248721546810258,CGA
7.465573462397039,0.06416838576537094,0.5491054655769214,0.9942539429176498,5.36151123046875,2.248721546810258,CGA
8.57337109205482,0.058706795856328826,0.5317747768501084,0.9942510702312031,5.28302001953125,2.2546154398978513,CGA
10.424222770320702,0.05435271387331585,0.5629869315363596,0.9923518856157157,5.3349609375,2.187412587190428,CGA
8.185067706073042,0.05034821580892023,0.5434932871560002,0.9947650060611972,5.3056640625,2.2051912182441225,CGA
8.57337109205482,0.058706795856328826,0.5317747768501084,0.9942510702312031,5.28302001953125,2.2546154398978513,CGA
11.178079977253933,0.0616283691284425,0.5502626447377497,0.9938658218660148,5.33056640625,2.18229923535281,CGA
11.178079977253933,0.0616283691284425,0.5502626447377497,0.9938658218660148,5.33056640625,2.18229923535281,CGA
12.87797600595227,0.06279119018120798,0.5412763388925917,0.992227959883812,5.33428955078125,2.224657849427574,CGA
12.87797600595227,0.06279119018120798,0.5412763388925917,0.992227959883812,5.33428955078125,2.224657849427574,CGA
7.7536151400429105,0.06541555132223091,0.5653916754753362,0.9930153568284628,5.37451171875,2.2247387829150687,CGA
7.7536151400429105,0.06541555132223091,0.5653916754753362,0.9930153568284628,5.37451171875,2.2247387829150687,CGA
7.600991662920937,0.06320062155120248,0.553604378758918,0.9932223076478852,5.35052490234375,2.2585549099187636,CGA
7.600991662920937,0.06320062155120248,0.553604378758918,0.9932223076478852,5.35052490234375,2.2585549099187636,CGA
7.606158138097658,0.06559703346028371,0.5691430157180537,0.9932384181922731,5.41607666015625,2.240956835169292,CGA
8.07067130149899,0.04610187346445013,0.49649068233670407,0.9946983115459835,5.18121337890625,2.276200767498691,CGA
7.606158138097658,0.06559703346028371,0.5691430157180537,0.9932384181922731,5.41607666015625,2.240956835169292,CGA
8.405161001728406,0.06198785038955269,0.5385581165716007,0.992521518743278,5.32305908203125,2.269945345704578,CGA
8.405161001728406,0.06198785038955269,0.5385581165716007,0.992521518743278,5.32305908203125,2.269945345704578,CGA
8.313197864677118,0.06257771456708364,0.5393946120821691,0.9942273743123176,5.3203125,2.2336236717565585,CGA
8.313197864677118,0.06257771456708364,0.5393946120821691,0.9942273743123176,5.3203125,2.2336236717565585,CGA
8.033385855834343,0.0658190919255382,0.5661101647831012,0.99429505770237,5.35736083984375,2.180942351081275,CGA
8.033385855834343,0.0658190919255382,0.5661101647831012,0.99429505770237,5.35736083984375,2.180942351081275,CGA
9.14485784049707,0.06432410982123923,0.5732745117844006,0.9914878728609733,5.4169921875,2.2265914112021012,CGA
9.14485784049707,0.06432410982123923,0.5732745117844006,0.9914878728609733,5.4169921875,2.2265914112021012,CGA
10.048035807009256,0.06250218546548018,0.5536134683188793,0.990831500915829,5.37176513671875,2.2546146600143757,CGA
7.384547776908159,0.05378242231727608,0.5749047133825856,0.9951399556354285,5.3582763671875,2.146446772654735,CGA
10.048035807009256,0.06250218546548018,0.5536134683188793,0.990831500915829,5.37176513671875,2.2546146600143757,CGA
8.686114079259566,0.06303462158126685,0.5542221650084836,0.9930514938376689,5.31561279296875,2.2288087113850112,CGA
8.686114079259566,0.06303462158126685,0.5542221650084836,0.9930514938376689,5.31561279296875,2.2288087113850112,CGA
9.406574289711232,0.06687787885252525,0.5800405536507949,0.9924577106373298,5.39404296875,2.1708920127372036,CGA
